,team1,home_away,team2,week,Game_Number,win1?,OT,points_1,points_2,point_differential,combined_points,spread,team1_covered_spread?,over_under,over_under_result?,pass_completions1,pass_attempts1,completion_percentage1,passing_yards1,passing_touchdowns1,interceptions1,times_sacked1,sack_yards_lost1,qbr1,rushing_attempts1,rushing_yards1,rushing_yards_per_attempt1,rushing_touchdowns1,total_yards1,offensive_plays1,yards_per_play_offense1,defensive_plays1,yards_allowed_per_defensive_play1,turnovers_lost1,time_of_possession1,pass_completions2,pass_attempts2,completion_percentage2,passing_yards2,passing_touchdowns2,interceptions2,times_sacked2,sack_yards_lost2,qbr2,rushing_attempts2,rushing_yards2,rushing_yards_per_attempt2,rushing_touchdowns2,total_yards2,turnovers2,penalty_yards1,penalty_yards2,Total_TD1,XPA_1,XPM_1,FGA1,FGM1,Sfty1,Total_TD2,XPA2,XPM2,FGA2,FGM2,Sfty2,game_date_time,time_of_possession2,team2_covered_spread?,offensive_plays2,yards_per_play_offense2,defensive_plays2,yards_allowed_per_defensive_play2,passing_yards_per_attempt1,passing_yards_per_attempt2
188,NYG,Away,NWE,6.0,6.0,-1.0,0.0,14.0,35.0,-21.0,49.0,16.5,0.0,43.0,1.0,15.0,31.0,48.4,161.0,1.0,3.0,1.0,0.0,35.2,16.0,52.0,3.25,0.0,213.0,48.0,4.4375,78.0,5.4744,4.0,0.33999999999999997,31.0,41.0,75.6,313.0,0.0,1.0,3.0,21.0,86.7,34.0,114.0,3.35,3.0,427.0,2.0,40.0,20.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,0.0,0.0,2019-10-10 08:20:00,0.66,1.0,78.0,5.4743589743589745,48.0,4.4375,5.193548387096774,7.634146341463414
189,CLE,Away,SFO,5.0,5.0,-1.0,0.0,3.0,31.0,-28.0,34.0,5.0,0.0,47.5,-1.0,9.0,24.0,37.5,78.0,0.0,2.0,4.0,42.0,12.2,18.0,102.0,5.67,0.0,180.0,46.0,3.913,71.0,6.2817,4.0,0.3713888888888889,20.0,29.0,69.0,171.0,2.0,0.0,2.0,10.0,107.1,40.0,275.0,6.88,2.0,446.0,0.0,55.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,2019-10-07 08:15:00,0.6286111111111111,1.0,71.0,6.28169014084507,46.0,3.9130434782608696,3.25,5.896551724137931
190,ATL,Away,HOU,5.0,5.0,-1.0,0.0,32.0,53.0,-21.0,85.0,4.0,0.0,49.0,1.0,32.0,46.0,69.6,316.0,3.0,1.0,2.0,14.0,101.4,20.0,57.0,2.85,1.0,373.0,68.0,5.4853,67.0,8.8358,1.0,0.48333333333333334,28.0,33.0,84.8,426.0,5.0,0.0,0.0,0.0,158.3,34.0,166.0,4.88,1.0,592.0,1.0,63.0,89.0,4.0,3.0,3.0,1.0,1.0,0.0,7.0,7.0,5.0,2.0,2.0,0.0,2019-10-06 01:00:00,0.5166666666666666,1.0,67.0,8.835820895522389,68.0,5.485294117647059,6.869565217391305,12.909090909090908
191,BUF,Away,TEN,5.0,5.0,1.0,0.0,14.0,7.0,7.0,21.0,3.5,1.0,39.5,-1.0,23.0,32.0,71.9,204.0,2.0,1.0,4.0,15.0,96.4,27.0,109.0,4.04,0.0,313.0,63.0,4.9683,54.0,4.6667,1.0,0.52,13.0,22.0,59.1,150.0,0.0,0.0,5.0,33.0,79.7,27.0,102.0,3.78,1.0,252.0,0.0,78.0,60.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2019-10-06 01:00:00,0.48,0.0,54.0,4.666666666666667,63.0,4.968253968253968,6.375,6.818181818181818
192,IND,Away,KAN,5.0,5.0,1.0,0.0,19.0,13.0,6.0,32.0,10.5,1.0,55.5,-1.0,18.0,29.0,62.1,151.0,0.0,1.0,0.0,0.0,61.1,45.0,180.0,4.0,1.0,331.0,74.0,4.473,57.0,5.6842,1.0,0.6208333333333333,22.0,39.0,56.4,288.0,1.0,0.0,4.0,33.0,88.4,14.0,36.0,2.57,0.0,324.0,1.0,50.0,125.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2019-10-06 08:20:00,0.37916666666666665,0.0,57.0,5.684210526315789,74.0,4.472972972972973,5.206896551724138,7.384615384615385
193,ARI,Away,CIN,5.0,5.0,1.0,0.0,26.0,23.0,3.0,49.0,3.0,1.0,45.0,1.0,20.0,32.0,62.5,248.0,0.0,0.0,1.0,5.0,86.5,38.0,266.0,7.0,2.0,514.0,71.0,7.2394,62.0,5.9677,0.0,0.5175000000000001,27.0,38.0,71.1,262.0,2.0,0.0,1.0,0.0,107.6,23.0,108.0,4.7,0.0,370.0,0.0,96.0,60.0,2.0,2.0,2.0,5.0,4.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,2019-10-06 01:00:00,0.48249999999999993,0.0,62.0,5.967741935483871,71.0,7.23943661971831,7.75,6.894736842105263
194,DEN,Away,LAC,5.0,5.0,1.0,0.0,20.0,13.0,7.0,33.0,4.0,1.0,46.0,-1.0,14.0,20.0,70.0,159.0,1.0,1.0,3.0,23.0,89.4,32.0,191.0,5.97,1.0,350.0,55.0,6.3636,64.0,3.8438,2.0,0.49333333333333335,32.0,48.0,66.7,211.0,0.0,2.0,0.0,0.0,58.6,16.0,35.0,2.19,0.0,246.0,3.0,122.0,43.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2019-10-06 04:05:00,0.5066666666666666,0.0,64.0,3.84375,55.0,6.363636363636363,7.95,4.395833333333333
195,GNB,Away,DAL,5.0,5.0,1.0,0.0,34.0,24.0,10.0,58.0,3.5,1.0,46.5,1.0,22.0,34.0,64.7,215.0,0.0,0.0,2.0,23.0,82.4,29.0,120.0,4.14,4.0,335.0,65.0,5.1538,68.0,8.2794,0.0,0.6119444444444444,27.0,44.0,61.4,441.0,2.0,3.0,3.0,22.0,81.7,21.0,122.0,5.81,1.0,563.0,3.0,78.0,124.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2019-10-06 04:25:00,0.3880555555555556,0.0,68.0,8.279411764705882,65.0,5.153846153846154,6.323529411764706,10.022727272727273
196,JAX,Away,CAR,5.0,5.0,-1.0,0.0,27.0,34.0,-7.0,61.0,3.0,0.0,41.0,1.0,26.0,44.0,59.1,358.0,2.0,0.0,2.0,16.0,100.4,31.0,149.0,4.81,1.0,507.0,77.0,6.5844,61.0,7.2951,3.0,0.54,17.0,31.0,54.8,160.0,1.0,0.0,3.0,21.0,80.0,27.0,285.0,10.56,3.0,445.0,0.0,84.0,70.0,3.0,3.0,3.0,2.0,2.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,2019-10-06 01:00:00,0.45999999999999996,1.0,61.0,7.295081967213115,77.0,6.584415584415584,8.136363636363637,5.161290322580645
197,NYG,Home,MIN,5.0,5.0,-1.0,0.0,10.0,28.0,-18.0,38.0,5.5,0.0,44.0,-1.0,21.0,38.0,55.3,147.0,1.0,1.0,4.0,35.0,62.1,20.0,64.0,3.2,0.0,211.0,62.0,3.4032,64.0,7.6563,1.0,0.45555555555555555,22.0,27.0,81.5,279.0,2.0,0.0,3.0,27.0,134.4,34.0,211.0,6.21,0.0,490.0,1.0,45.0,112.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,1.0,2019-10-06 01:00:00,0.5444444444444445,1.0,64.0,7.65625,62.0,3.403225806451613,3.8684210526315788,10.333333333333334
198,NYJ,Away,PHI,5.0,4.0,-1.0,0.0,6.0,31.0,-25.0,37.0,14.0,0.0,43.0,-1.0,15.0,26.0,57.7,61.0,0.0,2.0,10.0,59.0,30.6,19.0,67.0,3.53,1.0,128.0,55.0,2.3273,59.0,4.4915,3.0,0.4855555555555556,17.0,29.0,58.6,181.0,1.0,0.0,1.0,8.0,88.4,29.0,84.0,2.9,1.0,265.0,1.0,52.0,76.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,2019-10-06 01:00:00,0.5144444444444445,1.0,59.0,4.491525423728813,55.0,2.327272727272727,2.3461538461538463,6.241379310344827
199,PIT,Home,BAL,5.0,5.0,-1.0,1.0,23.0,26.0,-3.0,49.0,3.5,1.0,44.0,1.0,21.0,31.0,67.7,192.0,1.0,1.0,1.0,11.0,81.7,19.0,77.0,4.05,1.0,269.0,51.0,5.2745,73.0,3.7945,2.0,0.4261111111111111,19.0,28.0,67.9,139.0,1.0,3.0,5.0,22.0,51.6,40.0,138.0,3.45,1.0,277.0,3.0,76.0,92.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,4.0,4.0,0.0,2019-10-06 01:00:00,0.5738888888888889,0.0,73.0,3.7945205479452055,51.0,5.2745098039215685,6.193548387096774,4.964285714285714
200,OAK,Home,CHI,5.0,5.0,1.0,0.0,24.0,21.0,3.0,45.0,6.5,1.0,39.5,1.0,25.0,32.0,78.1,229.0,0.0,0.0,0.0,0.0,96.5,39.0,169.0,4.33,3.0,398.0,71.0,5.6056,51.0,4.6275,2.0,0.5786111111111111,22.0,30.0,73.3,194.0,2.0,2.0,4.0,37.0,84.6,17.0,42.0,2.47,1.0,236.0,2.0,69.0,75.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2019-10-06 01:00:00,0.4213888888888889,0.0,51.0,4.627450980392157,71.0,5.605633802816901,7.15625,6.466666666666667
201,TAM,Away,NOR,5.0,5.0,-1.0,0.0,24.0,31.0,-7.0,55.0,3.0,0.0,46.0,1.0,15.0,27.0,55.6,158.0,2.0,0.0,6.0,46.0,97.5,22.0,94.0,4.27,1.0,252.0,55.0,4.5818,67.0,6.8209,0.0,0.4425,28.0,36.0,77.8,345.0,4.0,1.0,0.0,0.0,132.1,31.0,112.0,3.61,0.0,457.0,1.0,30.0,40.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,2019-10-06 01:00:00,0.5575,1.0,67.0,6.82089552238806,55.0,4.581818181818182,5.851851851851852,9.583333333333334
202,WAS,Home,NWE,5.0,5.0,-1.0,0.0,7.0,33.0,-26.0,40.0,15.5,0.0,42.0,-1.0,18.0,27.0,66.7,78.0,0.0,1.0,6.0,44.0,54.7,20.0,145.0,7.25,1.0,223.0,53.0,4.2075,74.0,5.973,2.0,0.46861111111111114,28.0,43.0,65.1,312.0,3.0,1.0,4.0,36.0,100.1,27.0,130.0,4.81,1.0,442.0,1.0,72.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,0.0,2019-10-06 01:00:00,0.5313888888888889,1.0,74.0,5.972972972972973,53.0,4.2075471698113205,2.888888888888889,7.255813953488372
203,LAR,Away,SEA,5.0,5.0,-1.0,0.0,29.0,30.0,-1.0,59.0,1.5,1.0,49.0,1.0,29.0,49.0,59.2,395.0,1.0,1.0,0.0,0.0,83.3,18.0,82.0,4.56,2.0,477.0,67.0,7.1194,67.0,6.403,2.0,0.4116666666666667,17.0,23.0,73.9,262.0,4.0,0.0,1.0,6.0,150.7,43.0,167.0,3.88,0.0,429.0,1.0,45.0,45.0,3.0,2.0,2.0,4.0,3.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,2019-10-03 08:20:00,0.5883333333333334,0.0,67.0,6.402985074626866,67.0,7.119402985074627,8.061224489795919,11.391304347826088
204,CIN,Away,PIT,4.0,4.0,-1.0,0.0,3.0,27.0,-24.0,30.0,3.5,0.0,45.5,-1.0,21.0,37.0,56.8,102.0,0.0,1.0,8.0,69.0,50.6,19.0,73.0,3.84,0.0,175.0,64.0,2.7344,56.0,5.8214,2.0,0.5038888888888889,27.0,31.0,87.1,260.0,2.0,0.0,0.0,0.0,123.1,25.0,66.0,2.64,1.0,326.0,1.0,60.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2019-09-30 08:15:00,0.49611111111111106,1.0,56.0,5.821428571428571,64.0,2.734375,2.7567567567567566,8.387096774193548
205,BUF,Home,NWE,4.0,4.0,-1.0,0.0,10.0,16.0,-6.0,26.0,7.0,1.0,41.5,-1.0,22.0,44.0,50.0,240.0,0.0,4.0,5.0,40.0,28.6,22.0,135.0,6.14,1.0,375.0,71.0,5.2817,62.0,3.6129,4.0,0.5444444444444444,18.0,39.0,46.2,150.0,0.0,1.0,0.0,0.0,45.9,23.0,74.0,3.22,1.0,224.0,1.0,76.0,58.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2019-09-29 01:00:00,0.4555555555555556,0.0,62.0,3.6129032258064515,71.0,5.28169014084507,5.454545454545454,3.8461538461538463
206,CAR,Away,HOU,4.0,4.0,1.0,0.0,16.0,10.0,6.0,26.0,5.5,1.0,47.5,-1.0,24.0,34.0,70.6,203.0,0.0,0.0,3.0,29.0,85.8,28.0,94.0,3.36,1.0,297.0,65.0,4.5692,62.0,4.2581,3.0,0.5105555555555555,21.0,34.0,61.8,128.0,0.0,1.0,6.0,32.0,57.0,22.0,136.0,6.18,1.0,264.0,2.0,35.0,81.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2019-09-29 01:00:00,0.48944444444444446,0.0,62.0,4.258064516129032,65.0,4.569230769230769,5.970588235294118,3.764705882352941
207,CHI,Home,MIN,4.0,4.0,1.0,0.0,16.0,6.0,10.0,22.0,1.0,1.0,38.0,-1.0,24.0,33.0,72.7,197.0,1.0,0.0,1.0,7.0,97.7,33.0,72.0,2.18,0.0,269.0,67.0,4.0149,58.0,3.8276,0.0,0.5908333333333333,27.0,36.0,75.0,182.0,0.0,0.0,6.0,51.0,85.6,16.0,40.0,2.5,1.0,222.0,2.0,50.0,55.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-29 04:25:00,0.4091666666666667,0.0,58.0,3.8275862068965516,67.0,4.014925373134329,5.96969696969697,5.055555555555555
208,CLE,Away,BAL,4.0,4.0,1.0,0.0,40.0,25.0,15.0,65.0,7.5,1.0,47.0,1.0,20.0,31.0,64.5,337.0,1.0,1.0,1.0,5.0,98.5,29.0,193.0,6.66,4.0,530.0,61.0,8.6885,67.0,5.8955,1.0,0.5047222222222222,24.0,34.0,70.6,222.0,3.0,2.0,4.0,25.0,93.0,29.0,173.0,5.97,0.0,395.0,3.0,41.0,15.0,5.0,4.0,4.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2019-09-29 01:00:00,0.4952777777777778,0.0,67.0,5.895522388059701,61.0,8.688524590163935,10.870967741935484,6.529411764705882
209,ARI,Home,SEA,4.0,4.0,-1.0,0.0,10.0,27.0,-17.0,37.0,5.5,0.0,49.0,-1.0,22.0,32.0,68.8,206.0,0.0,1.0,4.0,35.0,73.2,23.0,115.0,5.0,1.0,321.0,59.0,5.4407,59.0,5.7627,1.0,0.44333333333333336,22.0,28.0,78.6,225.0,1.0,0.0,4.0,15.0,112.1,27.0,115.0,4.26,1.0,340.0,0.0,44.0,65.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2019-09-29 04:05:00,0.5566666666666666,1.0,59.0,5.762711864406779,59.0,5.440677966101695,6.4375,8.035714285714286
210,DET,Home,KAN,4.0,4.0,-1.0,0.0,30.0,34.0,-4.0,64.0,7.5,1.0,54.5,1.0,21.0,34.0,61.8,261.0,3.0,0.0,4.0,30.0,115.0,35.0,186.0,5.31,0.0,447.0,73.0,6.1233,67.0,6.5373,2.0,0.5652777777777778,24.0,42.0,57.1,315.0,0.0,0.0,0.0,0.0,81.0,25.0,123.0,4.92,3.0,438.0,3.0,48.0,51.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,2019-09-29 01:00:00,0.43472222222222223,0.0,67.0,6.537313432835821,73.0,6.123287671232877,7.676470588235294,7.5
211,JAX,Away,DEN,4.0,4.0,1.0,0.0,26.0,24.0,2.0,50.0,2.5,1.0,37.0,1.0,19.0,33.0,57.6,186.0,2.0,0.0,5.0,27.0,93.7,38.0,269.0,7.08,0.0,455.0,76.0,5.9868,54.0,6.8704,0.0,0.6533333333333333,22.0,38.0,57.9,303.0,3.0,1.0,0.0,0.0,98.9,16.0,68.0,4.25,0.0,371.0,1.0,104.0,48.0,2.0,2.0,2.0,4.0,4.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,2019-09-29 04:25:00,0.3466666666666667,0.0,54.0,6.87037037037037,76.0,5.9868421052631575,5.636363636363637,7.973684210526316
212,MIA,Home,LAC,4.0,4.0,-1.0,0.0,10.0,30.0,-20.0,40.0,15.0,0.0,43.5,-1.0,17.0,24.0,70.8,161.0,1.0,1.0,5.0,19.0,85.6,18.0,72.0,4.0,0.0,233.0,47.0,4.9574,65.0,6.0,1.0,0.3733333333333333,25.0,31.0,80.6,311.0,2.0,0.0,1.0,6.0,130.0,33.0,79.0,2.39,1.0,390.0,0.0,53.0,89.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,2019-09-29 01:00:00,0.6266666666666667,1.0,65.0,6.0,47.0,4.957446808510638,6.708333333333333,10.03225806451613
213,NOR,Home,DAL,4.0,4.0,1.0,0.0,12.0,10.0,2.0,22.0,2.5,1.0,47.0,-1.0,23.0,30.0,76.7,149.0,0.0,1.0,5.0,44.0,72.8,27.0,117.0,4.33,0.0,266.0,62.0,4.2903,54.0,4.7593,1.0,0.601111111111111,22.0,33.0,66.7,212.0,0.0,1.0,1.0,11.0,71.8,20.0,45.0,2.25,1.0,257.0,3.0,80.0,64.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2019-09-29 08:20:00,0.39888888888888896,0.0,54.0,4.7592592592592595,62.0,4.290322580645161,4.966666666666667,6.424242424242424
214,TEN,Away,ATL,4.0,4.0,1.0,0.0,24.0,10.0,14.0,34.0,3.5,1.0,46.0,-1.0,18.0,27.0,66.7,227.0,3.0,0.0,0.0,0.0,129.7,34.0,138.0,4.06,0.0,365.0,61.0,5.9836,75.0,5.6267,0.0,0.4886111111111111,35.0,53.0,66.0,364.0,0.0,0.0,5.0,33.0,85.7,17.0,58.0,3.41,1.0,422.0,1.0,77.0,50.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2019-09-29 01:00:00,0.5113888888888889,0.0,75.0,5.626666666666667,61.0,5.983606557377049,8.407407407407407,6.867924528301887
215,OAK,Away,IND,4.0,4.0,1.0,0.0,31.0,24.0,7.0,55.0,5.5,1.0,46.0,1.0,21.0,31.0,67.7,189.0,2.0,0.0,1.0,0.0,105.4,32.0,188.0,5.88,1.0,377.0,64.0,5.8906,69.0,5.0145,1.0,0.5613888888888889,24.0,46.0,52.2,265.0,3.0,1.0,0.0,0.0,82.2,23.0,81.0,3.52,0.0,346.0,2.0,80.0,35.0,4.0,4.0,4.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,2019-09-29 01:00:00,0.43861111111111106,0.0,69.0,5.0144927536231885,64.0,5.890625,6.096774193548387,5.760869565217392
216,TAM,Away,LAR,4.0,4.0,1.0,0.0,55.0,40.0,15.0,95.0,9.0,1.0,48.5,1.0,28.0,41.0,68.3,376.0,4.0,1.0,2.0,9.0,119.6,30.0,88.0,2.93,2.0,464.0,73.0,6.3562,81.0,6.3951,1.0,0.5433333333333333,45.0,68.0,66.2,490.0,2.0,3.0,2.0,27.0,78.7,11.0,28.0,2.55,2.0,518.0,4.0,99.0,106.0,7.0,7.0,7.0,2.0,2.0,0.0,5.0,4.0,4.0,2.0,2.0,0.0,2019-09-29 04:05:00,0.45666666666666667,0.0,81.0,6.395061728395062,73.0,6.3561643835616435,9.170731707317072,7.205882352941177
217,WAS,Away,NYG,4.0,4.0,-1.0,0.0,3.0,24.0,-21.0,27.0,3.0,0.0,48.0,-1.0,15.0,28.0,53.6,121.0,0.0,4.0,3.0,23.0,25.1,17.0,55.0,3.24,0.0,176.0,48.0,3.6667,68.0,5.7206,4.0,0.3975,23.0,31.0,74.2,225.0,1.0,2.0,0.0,0.0,78.0,37.0,164.0,4.43,1.0,389.0,4.0,58.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,2019-09-29 01:00:00,0.6025,1.0,68.0,5.720588235294118,48.0,3.6666666666666665,4.321428571428571,7.258064516129032
218,PHI,Away,GNB,4.0,4.0,1.0,0.0,34.0,27.0,7.0,61.0,3.5,1.0,46.0,1.0,16.0,27.0,59.3,160.0,3.0,0.0,0.0,0.0,113.2,33.0,176.0,5.33,2.0,336.0,60.0,5.6,74.0,6.6351,0.0,0.4608333333333333,34.0,53.0,64.2,414.0,2.0,1.0,1.0,8.0,92.8,20.0,77.0,3.85,1.0,491.0,2.0,93.0,50.0,5.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2019-09-26 08:20:00,0.5391666666666667,0.0,74.0,6.635135135135135,60.0,5.6,5.925925925925926,7.811320754716981
219,WAS,Home,CHI,3.0,3.0,-1.0,0.0,15.0,31.0,-16.0,46.0,5.0,0.0,41.0,1.0,30.0,43.0,69.8,287.0,2.0,3.0,4.0,45.0,74.5,21.0,69.0,3.29,0.0,356.0,68.0,5.2353,58.0,5.1379,5.0,0.47333333333333333,25.0,31.0,80.6,208.0,3.0,1.0,3.0,23.0,113.4,24.0,90.0,3.75,0.0,298.0,1.0,61.0,59.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,2019-09-23 08:15:00,0.5266666666666666,1.0,58.0,5.137931034482759,68.0,5.235294117647059,6.674418604651163,6.709677419354839
220,ATL,Away,IND,3.0,3.0,-1.0,0.0,24.0,27.0,-3.0,51.0,1.0,0.0,48.0,1.0,29.0,34.0,85.3,304.0,3.0,1.0,0.0,0.0,121.1,20.0,93.0,4.65,0.0,397.0,54.0,7.3519,62.0,6.1129,1.0,0.47694444444444445,28.0,37.0,75.7,300.0,2.0,0.0,1.0,10.0,116.9,24.0,79.0,3.29,1.0,379.0,0.0,128.0,39.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2019-09-22 01:00:00,0.5230555555555556,1.0,62.0,6.112903225806452,54.0,7.351851851851852,8.941176470588236,8.108108108108109
221,CAR,Away,ARI,3.0,3.0,1.0,0.0,38.0,20.0,18.0,58.0,2.5,1.0,46.0,1.0,19.0,26.0,73.1,240.0,4.0,0.0,2.0,21.0,141.0,31.0,173.0,5.58,1.0,413.0,59.0,7.0,73.0,3.3973,1.0,0.4711111111111111,30.0,43.0,69.8,127.0,2.0,2.0,8.0,46.0,68.8,22.0,121.0,5.5,0.0,248.0,2.0,35.0,52.0,5.0,5.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2019-09-22 04:05:00,0.528888888888889,0.0,73.0,3.3972602739726026,59.0,7.0,9.23076923076923,2.953488372093023
222,CIN,Away,BUF,3.0,3.0,-1.0,0.0,17.0,21.0,-4.0,38.0,5.5,1.0,43.5,-1.0,20.0,36.0,55.6,240.0,1.0,2.0,2.0,10.0,62.3,19.0,66.0,3.47,1.0,306.0,57.0,5.3684,73.0,5.6986,4.0,0.385,23.0,36.0,63.9,241.0,1.0,1.0,1.0,2.0,80.9,36.0,175.0,4.86,1.0,416.0,2.0,54.0,55.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,2019-09-22 01:00:00,0.615,0.0,73.0,5.698630136986301,57.0,5.368421052631579,6.666666666666667,6.694444444444445
223,CLE,Home,LAR,3.0,3.0,-1.0,0.0,13.0,20.0,-7.0,33.0,4.0,0.0,48.0,-1.0,18.0,36.0,50.0,175.0,1.0,1.0,3.0,20.0,61.7,24.0,95.0,3.96,0.0,270.0,63.0,4.2857,64.0,5.375,1.0,0.5269444444444445,24.0,38.0,63.2,254.0,2.0,2.0,2.0,14.0,78.2,24.0,90.0,3.75,0.0,344.0,3.0,60.0,49.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2019-09-22 08:20:00,0.47305555555555545,1.0,64.0,5.375,63.0,4.285714285714286,4.861111111111111,6.684210526315789
224,DEN,Away,GNB,3.0,3.0,-1.0,0.0,16.0,27.0,-11.0,43.0,7.0,0.0,42.0,1.0,20.0,29.0,69.0,161.0,0.0,1.0,6.0,52.0,68.3,38.0,149.0,3.92,2.0,310.0,73.0,4.2466,52.0,6.0,3.0,0.5927777777777778,17.0,29.0,58.6,235.0,1.0,0.0,0.0,0.0,96.2,23.0,77.0,3.35,2.0,312.0,0.0,27.0,53.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,2019-09-22 01:00:00,0.40722222222222215,1.0,52.0,6.0,73.0,4.2465753424657535,5.551724137931035,8.10344827586207
225,DET,Away,PHI,3.0,3.0,1.0,0.0,27.0,24.0,3.0,51.0,4.0,1.0,45.0,1.0,18.0,32.0,56.3,201.0,1.0,0.0,0.0,0.0,85.5,28.0,86.0,3.07,1.0,287.0,60.0,4.7833,69.0,5.4058,0.0,0.46166666666666667,19.0,36.0,52.8,246.0,2.0,0.0,3.0,13.0,93.1,30.0,127.0,4.23,1.0,373.0,2.0,61.0,30.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,2019-09-22 01:00:00,0.5383333333333333,0.0,69.0,5.405797101449275,60.0,4.783333333333333,6.28125,6.833333333333333
226,HOU,Away,LAC,3.0,3.0,1.0,0.0,27.0,20.0,7.0,47.0,3.0,1.0,49.0,-1.0,25.0,34.0,73.5,337.0,3.0,0.0,2.0,14.0,134.1,19.0,39.0,2.05,1.0,376.0,55.0,6.8364,69.0,5.3043,1.0,0.47000000000000003,31.0,46.0,67.4,293.0,2.0,0.0,5.0,25.0,99.3,18.0,73.0,4.06,0.0,366.0,1.0,65.0,69.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2019-09-22 04:25:00,0.53,0.0,69.0,5.304347826086956,55.0,6.836363636363636,9.911764705882353,6.369565217391305
227,MIA,Away,DAL,3.0,3.0,-1.0,0.0,6.0,31.0,-25.0,37.0,22.0,0.0,46.5,-1.0,20.0,41.0,48.8,211.0,0.0,0.0,3.0,18.0,64.2,24.0,72.0,3.0,0.0,283.0,68.0,4.1618,67.0,7.1045,1.0,0.48444444444444446,19.0,32.0,59.4,241.0,2.0,1.0,1.0,5.0,90.8,34.0,235.0,6.91,2.0,476.0,1.0,35.0,100.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,2019-09-22 01:00:00,0.5155555555555555,1.0,67.0,7.104477611940299,68.0,4.161764705882353,5.146341463414634,7.53125
